5,39
43,45
13,25
12,57
42,49
24,33
49,16
5,63
30,69
7,43
51,7
57,10
11,58
44,27
59,45
17,42
13,49
17,57
3,51
27,25
55,15
1,57
39,43
19,23
16,57
43,27
53,23
30,55
12,65
7,49
67,4
58,55
27,41
27,51
11,61
40,49
17,50
68,19
62,35
3,67
39,32
49,13
37,33
45,19
67,27
53,37
69,5
13,34
7,57
39,57
41,22
25,24
65,13
61,21
13,47
56,59
49,1
70,3
61,35
18,45
51,35
31,5
39,53
15,43
32,5
33,64
51,2
10,61
13,51
59,12
29,27
25,52
39,62
49,37
47,49
24,69
36,29
22,45
15,23
35,33
20,29
14,43
52,57
43,29
19,43
16,63
65,3
44,15
2,55
1,53
47,15
43,17
27,69
29,67
54,9
38,41
38,53
11,45
64,37
49,48
70,37
41,67
37,47
17,20
43,46
17,53
43,32
23,37
68,15
49,53
26,29
11,12
26,51
60,33
25,33
31,49
19,58
27,26
1,58
29,30
23,32
57,21
25,58
18,53
49,15
14,35
21,45
27,1
21,62
45,13
35,61
31,57
49,52
53,25
59,8
16,49
39,51
41,62
17,67
3,69
62,21
31,64
62,29
48,57
25,47
31,39
8,47
61,9
15,66
63,43
35,69
64,19
37,46
68,27
37,29
1,44
37,45
57,23
11,51
33,42
63,29
29,28
41,21
27,67
25,35
36,35
12,19
44,51
5,61
33,59
41,57
64,11
23,17
8,21
37,57
4,65
53,58
55,5
34,51
33,68
1,48
24,47
23,55
9,26
6,7
7,47
15,65
51,0
41,28
1,51
9,21
65,21
18,59
61,15
19,64
5,65
41,49
38,29
23,41
15,31
20,47
11,49
9,50
7,53
34,49
19,46
61,37
21,44
37,38
9,30
9,65
64,35
30,39
34,27
29,32
36,21
13,19
45,51
41,37
27,40
15,26
62,11
45,7
67,39
55,17
57,29
33,61
69,3
29,13
58,27
59,11
41,30
37,44
57,18
64,9
33,41
70,15
59,36
19,65
27,39
48,5
47,55
15,11
1,60
20,37
19,41
26,53
11,41
32,47
17,47
59,2
51,54
13,61
57,25
33,60
16,45
9,29
53,17
32,43
66,7
19,35
25,55
27,38
37,5
5,40
66,25
21,27
26,59
42,39
53,20
15,60
70,29
65,22
31,34
65,30
63,17
42,57
5,64
3,58
29,3
63,23
48,3
55,13
47,54
30,35
33,45
15,20
5,67
40,55
20,69
34,45
19,53
40,37
37,58
19,36
36,39
39,55
59,27
15,32
51,3
17,63
33,29
7,45
15,37
37,20
7,51
47,53
57,15
58,31
33,46
37,43
51,9
6,51
1,66
17,37
24,55
55,11
29,66
58,3
43,25
33,33
9,28
56,21
40,57
19,15
51,53
41,19
67,31
29,45
30,37
27,36
3,43
51,5
28,59
67,26
20,51
14,41
41,43
9,67
17,45
59,21
3,50
18,55
30,23
27,47
9,58
28,69
43,49
23,47
41,29
67,3
63,5
61,19
69,22
36,59
11,21
30,29
39,3
31,25
9,62
14,31
21,55
53,4
63,35
69,49
31,43
25,59
33,39
61,30
57,17
13,33
52,17
14,65
65,31
27,57
13,67
19,57
52,51
55,62
64,17
29,49
19,26
15,59
33,63
68,7
15,57
19,44
53,5
63,32
19,55
53,19
67,35
45,41
35,22
65,0
63,21
55,7
8,69
62,15
29,55
65,35
35,40
17,27
51,19
16,53
37,41
59,5
18,65
3,13
41,68
65,27
22,57
39,41
47,20
13,41
5,56
43,35
62,5
16,65
31,56
35,36
67,7
29,63
33,25
35,25
53,1
1,65
7,25
19,67
39,47
21,53
29,39
12,67
33,40
45,47
59,7
18,7
22,29
65,14
17,29
29,60
21,31
66,23
27,35
57,14
13,70
25,25
56,17
65,37
21,24
53,16
49,59
24,63
35,44
13,53
37,65
17,25
17,49
37,31
57,35
45,35
31,69
5,48
49,11
33,38
43,36
59,35
4,61
53,54
48,9
10,21
16,35
69,47
15,21
69,7
14,45
25,39
1,46
50,57
23,33
13,69
23,42
39,31
9,25
13,63
22,63
29,51
51,57
28,27
63,69
39,29
13,5
32,31
50,7
38,25
68,39
11,27
60,9
69,20
5,23
56,47
68,47
25,27
51,49
30,49
46,49
55,55
23,58
36,5
12,47
29,25
26,61
54,21
61,47
59,28
57,11
34,33
35,54
58,13
69,19
28,67
57,24
17,65
3,46
35,31
10,45
2,63
63,11
43,23
34,23
9,52
43,13
50,55
1,55
63,1
41,58
69,4
37,54
11,15
32,3
67,5
67,9
17,22
35,59
40,45
14,67
64,25
38,21
8,45
47,9
34,5
45,9
3,61
33,48
51,52
33,35
55,3
23,54
15,69
61,25
30,25
66,17
29,47
29,40
37,32
29,56
1,45
49,9
23,45
61,10
61,33
27,34
59,22
11,57
3,65
57,44
36,47
62,7
37,26
33,27
47,5
23,48
43,59
63,24
42,53
21,50
33,23
23,68
1,69
6,47
23,40
31,68
22,27
13,31
51,15
67,2
17,21
17,60
39,27
66,19
58,49
19,33
69,17
33,31
69,15
5,45
6,45
9,69
21,40
55,1
57,16
59,20
57,7
61,7
1,56
59,25
10,19
39,38
69,27
15,49
25,36
41,23
62,19
55,19
27,27
17,17
7,67
40,69
42,43
2,41
29,48
44,49
31,58
25,69
69,12
18,61
32,25
59,19
55,61
15,45
48,15
33,49
27,49
56,49
30,45
9,63
53,9
24,29
12,21
7,27
32,41
27,50
19,69
21,37
20,55
11,47
21,33
49,50
13,48
45,17
60,15
19,48
60,17
39,13
55,54
4,47
69,23
7,59
37,35
17,55
39,19
29,44
29,29
44,55
45,30
57,4
4,59
63,28
43,52
67,25
23,46
27,48
27,43
26,45
51,21
41,55
35,52
35,63
25,63
21,61
9,59
61,2
49,57
25,37
60,5
57,22
11,43
13,52
23,27
3,44
69,9
37,55
29,53
43,30
60,47
39,37
12,63
10,55
5,41
27,61
8,53
37,61
4,51
28,35
62,1
4,69
38,69
25,67
53,11
55,2
47,21
33,47
15,58
31,41
31,63
45,33
37,37
59,34
64,7
31,44
60,25
62,45
35,62
11,26
37,69
21,63
27,54
11,53
31,65
50,17
62,33
61,5
35,30
1,47
46,33
67,13
9,57
34,31
68,23
59,29
1,39
0,63
21,60
26,27
44,43
69,25
23,60
36,27
57,31
15,52
9,70
41,39
39,28
39,60
23,67
59,18
47,37
3,55
31,66
25,48
49,19
51,11
37,27
9,55
29,35
45,44
5,66
1,67
46,35
37,39
35,68
9,53
9,64
5,55
39,52
6,61
9,17
27,37
21,57
6,59
29,31
27,56
3,53
27,45
55,9
25,64
17,19
7,66
69,13
65,25
65,36
49,17
16,55
24,27
33,5
37,36
37,49
21,34
29,41
43,47
66,5
60,27
33,55
55,63
37,17
52,19
33,51
45,39
49,12
19,25
22,65
36,25
25,38
40,33
59,3
43,26
23,51
13,27
53,13
61,29
25,57
8,29
11,54
35,49
39,35
25,42
51,22
17,69
19,47
21,51
59,13
37,21
53,55
41,40
44,41
24,61
63,27
29,54
51,10
5,54
23,56
37,19
54,23
11,65
39,30
61,11
45,58
25,68
34,63
67,1
21,42
32,53
53,15
61,3
49,41
63,9
39,40
59,9
33,58
44,33
33,67
41,27
24,43
23,49
23,39
35,53
7,61
14,57
7,7
55,23
17,59
31,59
37,23
65,2
21,69
66,13
9,16
3,41
56,11
56,7
11,69
60,1
23,61
61,24
67,16
4,41
25,40
7,29
63,26
18,69
43,41
0,53
28,23
39,64
3,54
34,59
1,41
13,44
66,31
40,23
17,68
65,23
23,31
67,11
39,23
14,49
3,52
26,33
63,19
10,43
51,59
19,56
35,55
52,9
62,37
19,27
43,70
33,24
59,31
13,60
58,9
23,30
42,45
18,25
3,63
58,23
39,63
50,19
43,38
49,3
29,33
33,57
8,7
65,5
41,25
59,51
57,47
15,68
29,59
19,39
61,1
15,55
57,13
15,41
17,43
11,50
52,23
65,28
45,53
13,57
27,55
37,67
7,55
25,31
1,43
51,55
31,27
27,31
17,62
61,12
0,43
13,59
63,31
42,21
54,19
34,55
33,37
29,61
39,33
65,29
22,49
24,51
39,49
25,65
1,40
17,38
39,54
49,36
52,5
5,19
59,49
15,25
9,51
7,63
35,51
60,31
55,0
31,67
65,15
1,49
17,33
55,12
27,65
11,17
28,37
23,57
33,54
37,59
50,5
27,53
69,8
39,42
15,33
24,58
51,68
70,57
7,24
58,14
15,64
1,62
36,46
28,43
36,4
61,32
10,7
8,32
52,16
23,0
66,14
65,38
20,43
19,38
20,33
32,24
22,52
54,69
44,58
42,18
0,40
60,46
4,5
40,42
64,58
28,61
12,49
0,1
45,70
0,20
50,68
20,54
47,52
50,43
34,56
57,12
52,46
59,40
56,44
3,40
20,4
4,34
14,42
20,44
37,0
54,5
68,14
18,10
24,38
8,36
25,56
14,47
52,63
16,56
59,10
1,68
58,8
36,20
70,1
12,50
54,53
7,56
10,40
56,48
48,46
4,62
3,64
30,52
39,46
12,25
4,60
26,35
64,20
58,45
31,16
44,46
40,14
40,4
4,68
22,48
34,44
62,59
2,6
52,3
60,4
52,0
1,38
18,35
51,36
38,20
4,31
60,50
38,6
34,14
5,10
4,32
6,35
45,42
56,8
47,22
60,66
20,63
63,4
36,38
68,8
12,48
10,64
6,68
14,46
63,10
34,41
4,38
58,39
51,18
8,37
34,61
54,12
32,58
27,60
0,47
35,12
24,34
43,66
19,34
0,46
2,14
10,28
53,44
18,21
38,9
2,34
54,57
20,56
5,22
13,46
56,0
42,6
20,61
24,45
69,28
14,44
56,30
64,70
20,70
62,58
62,12
24,18
32,33
16,61
65,64
64,64
33,0
28,17
48,34
36,60
4,12
63,44
0,51
35,50
36,58
70,47
15,50
42,68
41,6
42,69
62,2
42,38
44,19
14,24
4,63
64,47
26,64
14,56
32,55
19,2
52,54
36,62
17,56
39,48
66,36
70,8
64,57
7,58
56,55
16,59
54,70
50,4
4,55
60,58
60,69
8,34
15,56
67,38
12,46
35,24
32,12
48,21
68,34
69,38
36,48
58,7
42,23
52,18
6,62
38,68
45,16
40,41
14,28
4,67
0,42
7,60
68,36
68,22
40,10
28,54
17,36
36,66
46,14
46,46
58,19
42,59
42,66
56,16
32,18
54,56
1,16
52,39
53,10
31,38
15,28
42,51
32,8
12,54
58,15
42,35
6,55
52,25
52,69
30,7
40,52
51,66
21,56
19,10
42,63
18,49
19,24
42,24
2,10
18,52
66,20
28,55
62,68
4,39
68,48
38,12
2,26
18,44
58,66
10,16
31,40
0,55
34,17
44,0
32,32
30,41
46,22
47,50
52,4
2,58
22,44
0,58
50,18
32,70
58,11
28,65
22,36
16,69
28,44
57,34
38,33
12,30
22,62
68,63
26,24
6,15
19,8
49,44
6,12
64,31
22,3
40,58
46,40
34,2
47,0
2,4
26,21
34,4
8,46
56,52
50,66
40,6
64,1
60,68
53,46
14,36
3,56
38,0
48,64
62,8
38,37
14,62
33,18
16,46
46,19
44,53
62,38
14,13
34,36
6,20
48,4
22,59
30,70
31,6
28,42
58,10
45,50
30,12
58,40
0,67
66,29
60,12
4,48
32,10
14,25
42,47
35,8
68,3
14,34
32,40
68,30
52,10
64,4
30,62
57,64
10,27
68,11
10,35
16,10
49,58
33,70
0,21
3,36
32,68
56,10
12,36
55,20
68,70
10,4
43,14
48,38
22,66
56,56
2,8
18,60
43,58
27,68
32,27
38,19
68,49
38,64
2,54
59,70
15,38
0,44
14,40
44,3
40,46
70,46
25,0
64,44
60,51
0,64
44,6
32,49
12,39
42,16
6,6
53,0
0,28
63,38
54,42
0,65
52,60
68,0
42,20
42,52
58,50
50,53
10,57
10,70
24,32
8,14
8,11
25,18
44,22
13,32
39,56
4,6
23,22
19,54
42,56
48,51
48,1
7,46
17,12
24,0
38,59
18,48
16,16
33,4
14,54
70,4
24,66
3,10
4,25
8,24
10,37
2,27
65,18
54,47
67,46
64,14
50,11
42,46
42,0
14,53
70,40
66,3
6,41
58,57
44,38
32,37
35,60
18,5
4,26
50,41
18,58
48,0
26,46
70,25
50,16
13,62
46,38
3,28
38,55
70,66
34,7
16,14
42,26
36,12
55,6
54,60
14,33
18,8
29,38
28,39
27,20
19,42
14,0
22,60
70,54
70,68
60,16
32,36
69,66
10,63
7,2
8,12
52,30
28,12
55,16
52,28
4,16
21,58
65,32
33,10
24,20
49,62
4,7
6,57
48,36
55,22
22,40
23,38
69,40
21,46
20,17
22,1
66,56
50,34
62,40
26,37
40,18
54,37
5,60
16,26
30,54
62,51
2,70
12,52
6,0
42,7
9,66
24,9
48,24
19,60
34,35
34,43
14,38
56,18
65,40
54,24
8,64
41,0
38,51
68,25
54,1
58,51
18,43
6,4
51,20
62,49
13,24
38,34
26,34
26,41
8,26
62,13
32,45
28,21
60,7
12,69
33,14
44,32
65,20
62,34
8,67
0,41
50,36
62,4
70,62
34,25
56,65
64,42
20,38
40,60
40,32
28,18
16,6
58,24
54,34
20,49
27,58
46,7
12,45
48,26
18,30
28,66
66,11
64,61
28,52
42,4
21,20
62,46
12,0
43,42
26,68
16,60
32,64
22,20
36,36
9,4
58,70
0,60
46,26
62,60
52,32
12,70
4,24
37,62
68,6
24,13
49,26
50,67
48,18
8,44
10,25
11,18
26,32
51,56
45,66
53,22
48,68
26,60
60,62
22,56
68,38
3,60
30,58
51,62
57,42
34,38
22,68
0,19
12,6
65,70
30,16
57,8
51,50
28,60
16,13
32,20
49,60
5,36
44,12
60,13
34,60
54,51
50,54
36,37
64,51
50,40
61,68
66,47
52,36
34,10
59,6
10,20
28,58
28,38
6,70
37,16
12,33
27,66
6,28
12,64
0,48
2,23
26,58
57,32
52,40
60,64
26,39
58,58
50,10
66,32
48,30
31,24
35,46
50,8
32,35
31,52
62,67
68,10
60,42
6,56
70,27
54,6
70,22
40,16
37,6
32,59
68,28
4,42
18,46
65,34
54,22
2,32
25,70
48,69
18,40
42,60
58,12
1,2
37,14
42,44
14,18
0,35
62,48
38,63
66,70
64,66
42,62
56,50
22,9
52,24
40,48
48,62
2,17
32,44
69,2
0,4
8,68
1,20
4,21
53,64
18,56
69,0
62,54
20,34
70,58
48,42
0,10
46,42
11,22
24,31
16,5
65,12
44,34
60,70
30,67
6,14
37,10
56,13
0,50
18,36
10,46
40,31
22,55
48,27
38,4
42,9
31,2
66,42
33,62
38,13
58,17
37,4
70,6
8,60
66,48
26,15
44,18
58,35
30,10
63,36
66,37
20,26
42,36
38,2
30,33
42,42
9,42
46,41
56,25
44,4
26,22
20,52
7,70
62,50
10,68
1,26
45,24
11,20
61,54
62,24
44,57
41,4
60,14
63,70
14,11
8,42
54,26
46,3
17,44
67,34
57,0
1,14
27,32
60,2
23,50
44,2
34,20
44,45
70,35
49,24
36,2
3,24
56,67
56,26
34,50
39,20
4,70
2,22
0,9
17,64
25,16
52,64
39,16
46,66
6,38
14,2
25,54
31,20
64,27
59,42
21,54
2,43
14,52
10,31
57,60
54,14
8,18
2,18
36,24
42,54
6,21
48,19
67,28
19,0
62,41
22,34
2,47
52,62
18,34
22,0
66,16
64,16
68,16
24,41
24,30
36,40
0,32
24,10
67,68
58,48
42,14
42,10
45,32
40,9
12,40
46,5
44,20
37,70
69,50
36,30
65,6
38,65
16,12
44,69
40,2
25,50
60,54
16,66
8,1
9,22
10,42
29,24
10,17
4,14
21,6
70,64
6,63
6,58
12,5
35,28
47,2
2,30
2,2
34,1
6,10
28,51
12,4
63,6
69,32
7,26
8,56
36,32
6,34
30,36
19,62
24,62
48,48
32,42
38,50
68,55
5,52
64,52
26,8
8,17
4,36
68,44
16,20
63,40
15,10
56,62
0,38
29,14
45,26
32,39
66,50
12,28
40,54
52,7
42,22
42,34
46,67
43,16
8,28
64,67
28,41
60,59
12,15
2,16
43,28
50,44
22,30
50,64
42,17
43,4
66,60
43,0
27,12
17,4
45,54
56,61
64,68
24,56
12,53
28,45
22,25
12,8
19,32
61,36
30,4
41,52
21,14
52,42
50,50
4,53
16,64
44,37
34,0
30,6
40,28
45,14
41,14
28,30
45,46
49,34
39,34
64,63
60,8
48,2
29,0
66,40
47,34
26,20
16,0
54,44
48,43
7,64
36,56
18,6
22,8
24,5
62,23
13,50
16,34
58,68
7,52
30,57
33,26
12,18
60,52
69,36
12,13
2,39
1,12
24,7
22,15
36,0
52,68
21,12
46,69
44,24
58,1
24,39
55,38
45,36
64,34
66,4
62,36
0,30
54,62
